"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"611","Josh Manson","ANA","D","71","1174.9333333333","5","10","3","7","15","34.88","80","6.25","4.9","159","115","53","15","3","10","40","16","15","0","1","18","40","15","137","102","43","0","0","-"
"818","Josh Morrissey","WPG","D","1","15.75","0","0","0","0","0","-","1","0.00","0.02","1","1","0","0","0","0","0","0","0","0","0","0","1","0","1","2","2","0","0","-"
"742","Jujhar Khaira","EDM","L","15","154.4","0","2","2","0","2","40.00","14","0.00","1.13","30","20","18","7","1","1","13","5","4","1","0","1","4","6","29","16","6","0","1","0.00"
"572","Julian Melchiori","WPG","D","11","145.23333333333","0","0","0","0","0","0.00","12","0.00","0.19","21","16","1","0","0","0","0","0","0","0","0","2","5","2","18","13","8","0","0","-"
"83","Jussi Jokinen","FLA","L","81","1084.4833333333","12","34","19","15","46","73.02","115","10.43","9.24","186","150","97","36","7","9","26","13","13","0","0","9","36","25","42","56","33","37","45","45.12"
"228","Justin Abdelkader","DET","L","82","1142.8833333333","13","16","11","5","29","67.44","119","10.92","10.9","185","158","107","65","2","9","71","27","23","3","1","30","22","12","184","122","29","1","5","16.67"
"804","Justin Bailey","BUF","R","8","90.6","0","0","0","0","0","0.00","21","0.00","2.12","27","24","15","11","0","4","2","1","1","0","0","1","3","4","8","10","6","0","0","-"
"321","Justin Braun","S.J","D","80","1429.4666666667","4","18","10","8","22","36.07","109","3.67","4.99","231","150","39","11","2","7","36","18","18","0","0","7","41","29","82","154","120","0","0","-"
"311","Justin Falk","CBJ","D","24","318.98333333333","0","4","4","0","4","25.00","16","0.00","0.52","44","25","7","1","0","3","13","4","3","1","0","6","8","2","34","44","31","0","0","-"
"533","Justin Faulk","CAR","D","64","1210.6833333333","4","16","9","7","20","42.55","109","3.67","4.64","245","154","57","8","4","16","18","9","9","0","0","7","32","39","89","58","62","0","1","0.00"
"603","Justin Fontaine","MIN","R","60","635.4","5","10","6","4","15","55.56","47","10.64","4.29","88","71","52","19","3","8","20","10","10","0","0","9","12","10","9","36","21","0","2","0.00"
"389","Justin Schultz","EDM, PIT","D","63","971.9","2","8","3","5","10","27.03","62","3.23","3.4","132","95","42","15","0","6","14","7","7","0","0","8","28","17","33","124","62","0","0","-"
"51","Justin Williams","WSH","R","82","1120.4833333333","18","23","12","11","41","61.19","172","10.47","17.1","277","225","175","88","10","17","36","18","18","0","0","9","40","30","31","124","35","21","20","51.22"
"604","Jyrki Jokipakka","CGY, DAL","D","58","832.68333333333","2","10","6","4","12","34.29","44","4.55","1.47","97","58","18","2","3","8","12","6","6","0","0","4","33","13","61","89","58","0","0","-"
"596","Kael Mouillierat","PIT","L","1","10.683333333333","0","0","0","0","0","-","1","0.00","0.11","1","1","1","1","0","0","2","1","1","0","0","0","0","1","4","1","0","5","6","45.45"
"310","Karl Alzner","WSH","D","82","1514.2833333333","4","17","8","9","21","36.84","73","5.48","3.49","180","111","51","10","4","8","24","12","12","0","0","3","34","22","112","151","158","0","0","-"
"862","Kasperi Kapanen","TOR","R","9","117.28333333333","0","0","0","0","0","-","12","0.00","1.27","21","15","13","5","1","0","2","1","1","0","0","1","1","4","10","13","1","0","0","-"
"233","Keith Yandle","NYR","D","82","1417.2833333333","3","22","12","10","25","47.17","108","2.78","5.4","262","172","64","16","5","13","34","17","17","0","0","8","63","23","42","48","63","0","0","-"
"579","Kenny Agostino","CGY","L","2","24.383333333333","0","0","0","0","0","-","3","0.00","0.18","3","3","2","1","0","0","0","0","0","0","0","0","5","2","3","3","0","0","0","-"
"824","Kerby Rychel","CBJ","L","32","303.1","2","7","6","1","9","69.23","32","6.25","3.86","55","43","36","24","1","8","8","4","4","0","0","2","9","9","39","24","9","1","2","33.33"
"600","Kevan Miller","BOS","D","71","1169.1666666667","5","12","6","6","17","30.91","61","8.20","2.22","140","96","24","4","2","8","36","15","13","2","0","8","29","10","149","187","85","0","0","-"
"80","Kevin Bieksa","ANA","D","71","1238.6333333333","2","7","5","2","9","20.93","89","2.25","4.5","212","138","46","12","5","9","49","23","22","1","0","18","43","12","137","76","98","0","0","-"
"488","Kevin Connauton","ARI, CBJ","D","65","976.26666666667","5","9","3","6","14","35.00","93","5.38","2.81","199","136","40","5","3","13","47","18","16","1","1","11","10","15","97","82","56","0","0","-"
"858","Kevin Fiala","NSH","L","5","62.55","1","0","0","0","1","100.00","10","10.00","0.73","17","14","7","2","0","1","0","0","0","0","0","1","3","0","2","2","2","0","0","-"
"582","Kevin Gravel","L.A","D","5","52.833333333333","0","0","0","0","0","0.00","1","0.00","0.12","10","7","1","0","0","0","0","0","0","0","0","0","2","0","4","14","4","0","0","-"
"543","Kevin Hayes","NYR","C","79","956.31666666667","11","19","11","8","30","73.17","110","10.00","9.98","209","160","102","55","1","17","16","8","8","0","0","7","35","24","57","63","21","128","235","35.26"
"140","Kevin Klein","NYR","D","69","1227.4666666667","9","16","4","12","25","42.37","64","14.06","4.22","146","93","47","18","3","5","13","5","4","1","0","5","41","16","106","92","133","0","0","-"
"192","Kevin Porter","PIT","C","41","385.08333333333","0","3","2","1","3","42.86","29","0.00","2.83","52","41","34","14","2","3","0","0","0","0","0","3","6","5","92","45","19","42","33","56.00"
"322","Kevin Shattenkirk","STL","D","72","1276.65","8","9","6","3","17","36.17","138","5.80","6.6","258","185","82","11","5","14","28","14","14","0","0","7","26","31","75","83","99","0","0","-"
"633","Klas Dahlbeck","ARI","D","71","917.53333333333","2","5","1","4","7","25.00","59","3.39","1.89","130","86","25","5","4","7","28","14","14","0","0","1","11","7","154","107","56","0","0","-"
"286","Korbinian Holzer","ANA","D","29","390.36666666667","0","3","3","0","3","21.43","16","0.00","0.67","41","27","10","1","0","3","8","4","4","0","0","3","8","1","54","37","30","0","0","-"
"230","Kris Letang","PIT","D","71","1464.35","11","26","13","13","37","56.92","161","6.83","8.57","314","194","80","14","6","15","52","26","26","0","0","15","55","37","123","130","110","0","0","-"
"231","Kris Russell","CGY, DAL","D","62","1215.4333333333","2","13","5","8","15","26.32","57","3.51","3.1","154","100","42","8","0","7","10","5","5","0","0","2","41","20","39","83","183","0","1","0.00"
"195","Kris Versteeg","CAR, L.A","R","77","1046.4","13","16","8","8","29","74.36","134","9.70","13.03","237","193","135","63","9","20","41","15","13","1","1","18","32","34","20","80","32","5","5","50.00"
"694","Kurtis Gabriel","MIN","R","3","13.483333333333","0","0","0","0","0","0.00","1","0.00","0.01","1","1","0","0","0","0","5","1","0","1","0","1","0","1","4","1","0","0","0","-"
"873","Kyle Baun","CHI","R","2","18.1","0","0","0","0","0","-","1","0.00","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","3","9","0","0","0","-"
"157","Kyle Brodziak","STL","C","76","684.46666666667","4","4","2","2","8","53.33","44","9.09","3.93","97","69","44","27","3","5","17","7","6","1","0","6","9","14","49","38","22","237","225","51.30"
"173","Kyle Chipchura","ARI","C","70","653.18333333333","4","7","5","2","11","61.11","46","8.70","4.26","84","61","47","25","3","3","38","13","9","4","0","5","16","23","73","84","8","77","67","53.47"
"441","Kyle Clifford","L.A","L","56","514.38333333333","3","6","3","3","9","64.29","66","4.55","5.77","115","91","65","31","3","6","33","12","9","3","0","11","6","5","111","105","11","3","4","42.86"
"265","Kyle Okposo","NYI","R","79","1198.4833333333","15","26","16","10","41","77.36","160","9.38","15.79","294","218","175","62","12","12","44","21","21","0","0","16","50","38","84","125","39","21","37","36.21"
"436","Kyle Palmieri","N.J","R","82","1192.15","19","15","8","7","34","82.93","137","13.87","13.03","248","191","132","63","7","16","32","16","16","0","0","37","24","40","122","122","47","8","15","34.78"
"148","Kyle Quincey","DET","D","47","819.06666666667","4","7","0","7","11","34.38","61","6.56","3.99","112","77","30","5","1","9","32","16","16","0","0","7","22","2","42","69","46","0","0","-"
"639","Kyle Rau","FLA","C","9","106.46666666667","0","0","0","0","0","0.00","15","0.00","1.45","28","23","17","6","0","2","2","1","1","0","0","3","1","3","4","14","3","0","0","-"
"333","Kyle Turris","OTT","C","57","919.7","10","11","6","5","21","61.76","95","10.53","8.78","166","128","104","43","5","8","26","13","13","0","0","13","22","15","44","58","31","426","408","51.08"
"171","Ladislav Smid","CGY","D","22","243.03333333333","0","0","0","0","0","0.00","11","0.00","0.36","24","15","6","1","0","1","4","2","2","0","0","1","4","1","38","14","31","0","0","-"
"402","Lance Bouma","CGY","C","44","448.68333333333","2","3","2","1","5","45.45","46","4.35","4.84","78","61","51","28","6","5","12","2","1","0","1","12","9","3","107","35","28","2","5","28.57"
"439","Landon Ferraro","BOS, DET","C","68","627.18333333333","5","5","3","2","10","66.67","74","6.76","6.97","124","100","78","38","8","4","17","7","6","1","0","12","17","14","98","65","24","29","53","35.37"
"357","Lars Eller","MTL","C","79","1023.7","11","13","7","6","24","61.54","129","8.53","11.12","244","183","115","56","9","11","26","13","13","0","0","16","18","39","101","142","31","162","145","52.77"
"800","Laurent Dauphin","ARI","C","8","82.516666666667","1","0","0","0","1","33.33","6","16.67","0.72","15","9","10","5","2","2","4","2","2","0","0","2","0","3","5","6","6","28","39","41.79"
"174","Lauri Korpikoski","EDM","L","71","788.68333333333","7","8","5","3","15","83.33","72","9.72","8.07","127","101","71","34","5","5","10","5","5","0","0","5","10","11","94","82","41","6","10","37.50"
"150","Lee Stempniak","BOS, N.J","R","82","1182.5833333333","15","23","9","14","38","69.09","119","12.61","12.12","214","159","130","67","5","16","34","16","16","0","0","11","25","28","105","63","30","1","9","10.00"
"267","Leo Komarov","TOR","C","67","934.4","14","14","5","9","28","75.68","101","13.86","11.5","171","144","108","44","5","1","38","15","14","0","1","17","13","36","263","58","21","30","30","50.00"
"852","Leon Draisaitl","EDM","C","72","1111.7833333333","14","28","13","15","42","79.25","112","12.50","10.8","177","145","121","54","3","13","18","9","9","0","0","18","51","39","36","88","18","446","462","49.12"
"481","Linden Vey","VAN","R","41","528.73333333333","1","9","7","2","10","76.92","30","3.33","2.54","56","44","38","14","4","1","6","3","3","0","0","4","13","15","4","32","8","170","216","44.04"
"328","Logan Couture","S.J","C","52","674.13333333333","10","11","6","5","21","61.76","91","10.99","8.04","165","127","93","33","6","16","16","8","8","0","0","10","31","31","25","66","34","253","279","47.56"
"631","Logan Shaw","FLA","C","53","566.08333333333","4","2","1","1","6","50.00","61","6.56","5.71","97","83","50","21","9","1","8","4","4","0","0","11","5","18","87","49","18","15","15","50.00"
"139","Loui Eriksson","BOS","L","82","1205.5666666667","18","25","13","12","43","76.79","134","13.43","10.28","192","165","121","56","6","7","10","5","5","0","0","9","23","43","21","89","26","8","7","53.33"
"380","Luca Sbisa","VAN","D","41","636.06666666667","2","5","2","3","7","28.00","29","6.90","1.09","71","39","18","2","1","6","24","9","7","2","0","4","11","5","69","67","54","0","0","-"
"661","Lucas Lessio","MTL","L","12","120.2","1","1","0","1","2","50.00","14","7.14","1.24","24","18","18","8","2","1","2","1","1","0","0","1","2","2","24","15","5","0","2","0.00"
"309","Luke Gazdic","EDM","L","29","179.7","1","0","0","0","1","25.00","18","5.56","1.79","27","21","17","7","0","1","9","3","2","1","0","5","1","2","35","20","9","0","1","0.00"
"705","Luke Glendening","DET","C","81","919.85","8","13","6","7","21","56.76","79","10.13","11.35","141","116","81","50","1","6","30","15","15","0","0","17","8","14","128","97","33","458","334","57.83"
"372","Luke Schenn","L.A, PHI","D","72","1093.2833333333","3","12","3","9","15","32.61","72","4.17","2","193","103","34","2","1","14","68","19","13","4","2","10","46","11","209","125","72","1","1","50.00"
"417","Luke Witkowski","T.B","D, R","4","28.516666666667","0","0","0","0","0","-","1","0.00","0.03","4","3","0","0","0","0","4","2","2","0","0","0","1","0","8","9","1","0","0","-"
"454","Magnus Paajarvi","STL","L","48","599.7","3","6","6","0","9","64.29","86","3.49","8.48","140","119","94","49","7","6","8","4","4","0","0","11","4","7","44","67","16","0","2","0.00"
"153","Marc Methot","OTT","D","69","1270.5666666667","5","7","3","4","12","20.00","72","6.94","1.79","130","94","19","3","2","5","32","16","16","0","0","4","43","9","112","78","76","0","0","-"
"218","Marc Staal","NYR","D","77","1332.9666666667","2","13","5","8","15","30.61","60","3.33","3.73","140","88","38","8","2","5","32","16","16","0","0","3","47","17","59","124","94","0","1","0.00"
"235","Marc-Andre Gragnani","N.J","D","4","45.583333333333","0","0","0","0","0","-","0","-","0.06","7","3","4","0","1","0","2","1","1","0","0","0","0","1","1","1","1","0","0","-"
"226","Marc-Edouard Vlasic","S.J","D","67","1260.75","6","21","8","13","27","40.91","91","6.59","5.36","219","150","53","7","3","13","34","9","7","0","2","5","23","10","45","120","101","0","0","-"
"396","Marco Scandella","MIN","D","73","1333.1","3","14","7","7","17","34.00","114","2.63","4.7","275","174","54","10","7","12","18","9","9","0","0","13","35","20","60","121","86","0","0","-"
"479","Marcus Foligno","BUF","L","75","939.93333333333","7","11","5","6","18","50.00","77","9.09","6.73","132","108","82","36","9","7","59","20","16","3","1","24","17","24","190","86","44","1","3","25.00"
"434","Marcus Johansson","WSH","L","74","1025.0833333333","11","21","11","10","32","66.67","103","10.68","8.9","176","141","120","41","7","3","12","6","6","0","0","18","34","31","35","102","23","126","149","45.82"
"502","Marcus Kruger","CHI","C","41","454.06666666667","0","4","3","1","4","40.00","45","0.00","3.66","77","62","41","25","6","4","16","7","7","0","0","4","3","10","24","61","24","190","161","54.13"
"590","Marek Hrivik","NYR","L","5","48.716666666667","0","1","0","1","1","33.33","3","0.00","0.24","5","3","3","1","1","0","0","0","0","0","0","0","2","0","6","5","1","3","2","60.00"
"82","Marek Zidlicky","NYI","D","53","723.15","4","8","4","4","12","42.86","34","11.76","1.86","68","44","22","11","0","4","16","8","8","0","0","2","19","5","39","69","66","0","0","-"
"45","Marian Gaborik","L.A","R","54","702.03333333333","11","7","6","1","18","72.00","123","8.94","10.36","185","163","127","54","10","9","14","7","7","0","0","11","13","12","29","53","16","0","1","0.00"
"14","Marian Hossa","CHI","R","64","879.6","8","12","8","4","20","64.52","154","5.19","14.44","251","184","146","57","7","18","24","12","12","0","0","12","16","37","33","70","26","0","2","0.00"
"594","Mark Arcobello","TOR","R","20","210.13333333333","3","1","0","1","4","36.36","30","10.00","2.05","46","39","28","9","2","2","0","0","0","0","0","3","4","9","22","23","3","104","97","51.74"
"416","Mark Barberio","MTL","D","30","414.78333333333","2","8","2","6","10","50.00","31","6.45","1.53","78","41","15","7","2","9","6","3","3","0","0","2","18","10","12","55","18","0","0","-"
"411","Mark Borowiecki","OTT","D","63","770.6","1","1","1","0","2","10.00","27","3.70","1.88","59","41","16","4","1","2","62","21","15","6","0","10","18","1","246","94","61","0","0","-"
"244","Mark Fayne","EDM","D","69","1036.8666666667","2","4","1","3","6","15.79","59","3.39","1.9","131","91","20","3","1","5","18","9","9","0","0","1","29","13","51","109","84","0","0","-"
"166","Mark Giordano","CGY","D","82","1573.6166666667","11","23","13","10","34","49.28","148","7.43","6.4","335","207","93","9","6","14","42","21","21","0","0","16","49","35","60","101","153","0","0","-"
"304","Mark Letestu","EDM","C","82","926.88333333333","5","5","3","2","10","50.00","66","7.58","5.6","129","93","60","20","7","11","10","5","5","0","0","5","18","19","65","28","25","414","373","52.60"
"680","Mark McNeill","CHI","C","1","11.783333333333","0","0","0","0","0","-","0","-","0","1","0","1","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","-"
"564","Mark Pysyk","BUF","D","55","811.73333333333","1","8","5","3","9","30.00","41","2.44","1.7","92","65","19","5","2","3","28","14","14","0","0","3","19","8","37","52","45","0","0","-"
"670","Mark Scheifele","WPG","C","71","1103.8666666667","22","28","20","8","50","75.76","152","14.47","16.15","258","212","180","70","4","15","28","10","9","0","1","23","32","60","50","105","35","427","533","44.48"
"589","Mark Stone","OTT","R","75","1192.1333333333","17","26","15","11","43","74.14","116","14.66","13.41","221","169","126","54","8","16","32","16","16","0","0","9","43","117","48","83","46","7","5","58.33"
"44","Mark Streit","PHI","D","62","1074.8666666667","4","11","3","8","15","38.46","76","5.26","4.06","151","106","37","11","2","12","16","8","8","0","0","11","33","13","27","65","82","0","0","-"
"133","Mark Stuart","WPG","D","64","858.41666666667","1","1","0","1","2","8.33","38","2.63","2.24","103","63","20","2","3","6","45","19","18","1","0","13","32","3","133","75","82","0","0","-"
"795","Marko Dano","CHI, WPG","C","34","387.98333333333","5","4","1","3","9","75.00","52","9.62","4.37","86","70","58","21","0","2","8","4","4","0","0","9","13","10","61","41","15","2","4","33.33"
"654","Markus Granlund","CGY, VAN","C","47","557.21666666667","5","3","3","0","8","40.00","47","10.64","5","96","71","57","22","2","2","10","5","5","0","0","8","7","17","31","31","19","190","254","42.79"
"882","Markus Hannikainen","CBJ","L","4","28.15","0","0","0","0","0","-","3","0.00","0.04","3","3","0","0","0","0","0","0","0","0","0","0","0","1","7","9","0","0","0","-"
"219","Martin Hanzal","ARI","C","64","852.53333333333","9","18","9","9","27","72.97","104","8.65","9.84","173","143","106","52","5","6","57","26","25","1","0","19","17","21","115","54","24","422","342","55.24"
"38","Martin Havlat","STL","R","2","20.916666666667","1","0","0","0","1","100.00","3","33.33","0.34","4","4","3","1","0","0","0","0","0","0","0","1","0","3","1","3","0","0","0","-"
"519","Martin Marincin","TOR","D","65","929.35","1","6","3","3","7","20.00","52","1.92","1.42","176","86","27","1","0","6","32","15","15","0","0","5","36","19","33","78","42","0","0","-"
"210","Mason Raymond","CGY","L","29","317.43333333333","4","1","0","1","5","50.00","47","8.51","3.13","73","57","30","12","4","1","8","4","4","0","0","4","10","8","12","14","7","2","4","33.33"
"299","Mathieu Perreault","WPG","C","71","966.95","3","23","8","15","26","61.90","105","2.86","8.78","207","142","122","44","2","11","32","16","16","0","0","18","19","30","79","58","32","80","83","49.08"
"516","Mats Zuccarello","NYR","R","81","1264.3666666667","19","24","19","5","43","68.25","120","15.83","10.87","219","169","131","42","5","9","26","12","12","0","0","20","34","56","87","66","67","5","4","55.56"
"423","Matt Bartkowski","VAN","D","80","1369.0666666667","6","12","5","7","18","39.13","85","7.06","4.04","194","120","50","6","3","6","48","24","24","0","0","5","43","15","132","72","38","0","0","-"
"274","Matt Beleskey","BOS","L","80","1162.9666666667","12","18","9","9","30","56.60","152","7.89","12.61","339","246","162","53","8","20","48","18","14","4","0","11","24","25","253","100","44","5","17","22.73"
"409","Matt Calvert","CBJ","L","73","938.63333333333","10","13","8","5","23","65.71","107","9.35","9.72","173","140","109","54","5","8","31","14","13","1","0","19","10","26","81","92","37","7","7","50.00"
"142","Matt Carle","T.B","D","64","958.06666666667","2","7","3","4","9","24.32","51","3.92","1.76","108","72","20","4","0","5","26","13","13","0","0","1","27","8","28","72","81","0","0","-"
"7","Matt Cullen","PIT","C","82","908.78333333333","13","13","8","5","26","76.47","101","12.87","9.64","160","129","108","63","4","5","14","7","7","0","0","11","20","15","34","72","31","468","322","59.24"
"448","Matt Duchene","COL","C","76","1184.25","22","22","14","8","44","80.00","163","13.50","13.02","266","213","146","66","11","18","24","12","12","0","0","25","26","41","39","81","37","319","241","56.96"
"713","Matt Dumba","MIN","D","81","1171.7","4","10","5","5","14","27.45","95","4.21","4.07","220","145","42","5","1","7","26","13","13","0","0","14","40","13","77","85","56","0","0","-"
"97","Matt Greene","L.A","D","3","29.566666666667","0","0","0","0","0","-","3","0.00","0.04","4","4","0","0","0","0","6","3","3","0","0","0","2","0","5","6","1","0","0","-"
"338","Matt Halischuk","WPG","R","30","270.15","0","3","3","0","3","60.00","37","0.00","2.71","52","44","31","20","4","1","2","1","1","0","0","2","1","5","38","19","9","0","1","0.00"
"58","Matt Hendricks","EDM","L","68","737.91666666667","4","6","3","3","10","66.67","58","6.90","5.04","108","80","48","31","2","6","60","20","15","4","1","18","16","9","171","104","46","197","137","58.98"
"203","Matt Hunwick","TOR","D","60","1120.25","2","6","4","2","8","22.22","71","2.82","3.26","179","116","39","6","4","7","28","14","14","0","0","6","37","20","107","130","70","0","0","-"
"512","Matt Irwin","BOS","D","2","25.55","0","0","0","0","0","0.00","3","0.00","0.06","4","4","0","0","0","0","0","0","0","0","0","0","0","0","1","3","0","0","0","-"
"413","Matt Martin","NYI","L","80","833.58333333333","10","9","7","2","19","52.78","86","11.63","8.07","141","117","92","45","5","10","88","28","19","8","1","21","14","8","363","113","24","1","3","25.00"
"160","Matt Moulson","BUF","L","81","804.43333333333","6","8","5","3","14","58.33","83","7.23","8","138","115","81","45","4","5","16","4","3","0","1","7","12","18","43","37","22","0","5","0.00"
"656","Matt Nieto","S.J","L","67","795.53333333333","6","8","4","4","14","70.00","84","7.14","8.03","142","109","86","47","6","7","8","4","4","0","0","11","23","15","32","76","30","1","3","25.00"
"223","Matt Niskanen","WSH","D","82","1588.3166666667","3","13","7","6","16","25.81","124","2.42","3.94","265","175","52","8","8","6","34","17","17","0","0","6","45","23","144","160","110","0","0","-"
"685","Matt Puempel","OTT","L","26","281.55","2","1","0","1","3","42.86","26","7.69","2.55","52","37","32","13","4","3","4","2","2","0","0","2","5","6","18","21","10","1","1","50.00"
"599","Matt Read","PHI","R","79","968.98333333333","9","10","5","5","19","59.38","102","8.82","11.48","178","157","103","60","12","10","20","10","10","0","0","11","17","26","76","121","47","23","24","48.94"
"101","Matt Stajan","CGY","C","80","884.08333333333","4","10","7","3","14","51.85","52","7.69","5.26","102","75","63","32","7","3","48","16","14","0","2","9","31","31","76","59","41","324","355","47.72"
"430","Matt Taormina","T.B","D","3","39.3","0","0","0","0","0","0.00","2","0.00","0.1","5","4","1","0","1","0","0","0","0","0","0","1","2","0","1","1","3","0","0","-"
"702","Matt Tennyson","S.J","D","29","265.23333333333","0","3","1","2","3","25.00","17","0.00","0.76","49","28","9","1","1","2","0","0","0","0","0","1","14","1","22","52","18","0","0","-"
"478","Mattias Ekholm","NSH","D","82","1425.2166666667","6","22","9","13","28","42.42","99","6.06","5.38","216","149","79","20","4","13","36","18","18","0","0","7","44","22","62","122","88","0","0","-"
"781","Mattias Janmark","DAL","C","73","957.8","14","13","9","4","27","55.10","101","13.86","11.18","198","147","131","62","6","13","16","8","8","0","0","6","36","26","4","87","21","86","152","36.13"
"817","Max Domi","ARI","L","81","1063.45","15","21","15","6","36","70.59","109","13.76","10.62","220","161","125","45","7","9","28","14","14","0","0","26","31","23","32","72","24","11","21","34.38"
"624","Max Friberg","ANA","R","5","41.716666666667","0","0","0","0","0","-","1","0.00","0.13","6","4","2","0","0","0","2","1","1","0","0","0","0","0","7","4","2","0","0","-"
"612","Max McCormick","OTT","R","20","206.58333333333","2","2","0","2","4","80.00","36","5.56","2.14","53","44","31","12","3","3","25","8","5","3","0","4","5","8","46","19","11","39","36","52.00"
"351","Max Pacioretty","MTL","L","82","1179.7666666667","21","25","15","10","46","75.41","243","8.64","22.41","425","336","202","79","12","37","32","16","16","0","0","12","28","29","94","130","34","5","6","45.45"
"103","Max Talbot","BOS","C","38","355.26666666667","2","4","2","2","6","60.00","28","7.14","2.23","40","31","29","15","4","1","10","5","5","0","0","5","0","8","65","58","19","141","144","49.47"
"845","Melker Karlsson","S.J","C","65","770.75","10","9","6","3","19","70.37","89","11.24","9.23","156","132","112","59","5","9","12","6","6","0","0","17","12","20","73","121","34","8","10","44.44"
"570","Michael Chaput","CBJ","C","8","71.666666666667","1","1","0","1","2","50.00","10","10.00","1.48","12","10","8","6","0","2","5","1","0","1","0","1","3","0","13","8","3","49","26","65.33"
"382","Michael Del Zotto","PHI","D","52","1012.3","4","8","3","5","12","40.00","86","4.65","3.18","189","117","44","10","2","13","10","5","5","0","0","8","27","12","129","70","87","0","0","-"
"289","Michael Frolik","CGY","R","64","874.76666666667","13","14","6","8","27","71.05","143","9.09","10.76","253","177","135","48","9","8","18","9","9","0","0","10","21","21","49","71","33","5","4","55.56"
"283","Michael Grabner","TOR","R","80","900.85","8","9","5","4","17","60.71","92","8.70","9.54","152","132","95","39","15","14","10","5","5","0","0","2","17","44","33","43","35","2","4","33.33"
"846","Michael Keranen","MIN","L","1","6.15","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-"
"364","Michael Kostka","OTT","D","15","213.53333333333","0","1","0","1","1","10.00","9","0.00","1.11","17","13","3","0","1","1","4","2","2","0","0","0","6","0","7","23","20","0","0","-"
"489","Michael Latta","WSH","C","43","345.73333333333","3","4","1","3","7","70.00","29","10.34","2.89","50","35","28","11","3","3","29","7","2","5","0","12","4","8","58","53","10","102","94","52.04"
"721","Michael Matheson","FLA","D","3","52.15","0","0","0","0","0","0.00","4","0.00","0.16","8","5","2","0","0","0","2","1","1","0","0","1","1","1","1","0","1","0","0","-"
"793","Michael McCarron","MTL","R","20","208.63333333333","1","1","1","0","2","50.00","38","2.63","3.59","51","44","29","21","1","9","21","6","3","3","0","1","6","4","44","25","8","72","73","49.66"
"618","Michael Mersch","L.A","L","17","162.43333333333","1","2","1","1","3","75.00","23","4.35","1.48","32","31","14","9","0","1","0","0","0","0","0","2","3","3","26","20","9","1","3","25.00"
"630","Michael Paliotta","CBJ","D","1","7.5333333333333","0","0","0","0","0","0.00","2","0.00","0.02","2","2","0","0","0","0","4","2","2","0","0","0","0","0","0","0","1","0","0","-"
"777","Michael Raffl","PHI","L","82","1060.9833333333","12","17","9","8","29","65.91","119","10.08","13.55","216","173","134","71","4","16","26","12","12","0","0","17","21","31","131","186","32","26","42","38.24"
"591","Michael Sgarbossa","ANA","C","1","8.35","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","2","2","50.00"
"399","Michael Stone","ARI","D","75","1309.4333333333","6","16","6","10","22","45.83","118","5.08","4.46","273","187","53","7","7","18","50","25","25","0","0","10","14","15","125","137","108","0","1","0.00"
"834","Michael Zalewski","VAN","L","3","35.566666666667","0","1","1","0","1","100.00","2","0.00","0.18","3","3","2","1","0","0","2","1","1","0","0","0","1","0","7","5","0","6","4","60.00"
"404","Michal Jordan","CAR","D","36","524.2","1","0","0","0","1","5.56","36","2.78","1.3","76","49","15","2","2","2","12","6","6","0","0","3","8","4","23","59","32","0","0","-"
"9","Michal Rozsival","CHI","D","51","769.45","1","9","6","3","10","32.26","38","2.63","1.38","86","51","16","4","2","5","28","10","9","0","1","5","22","6","78","133","56","0","0","-"
"588","Micheal Ferland","CGY","L","71","810.58333333333","3","13","7","6","16","57.14","113","2.65","10.19","175","147","107","49","13","10","36","15","13","2","0","10","24","36","198","57","22","5","3","62.50"
"361","Micheal Haley","S.J","C","16","113.26666666667","1","0","0","0","1","100.00","10","10.00","0.68","15","12","8","6","0","2","28","7","3","4","0","7","9","0","39","11","4","11","8","57.89"
"658","Miikka Salomaki","NSH","R","61","649.48333333333","5","4","2","2","9","56.25","59","8.47","6.73","118","89","67","31","2","6","26","13","13","0","0","15","12","14","159","88","25","2","1","66.67"
"669","Mika Zibanejad","OTT","C","81","1118.6666666667","17","21","13","8","38","67.86","138","12.32","14.36","236","192","143","85","8","16","18","8","8","0","0","18","38","31","105","77","38","553","533","50.92"
"349","Mikael Backlund","CGY","C","82","1072.0333333333","15","19","13","6","34","64.15","126","11.90","11.68","220","169","117","49","5","15","24","12","12","0","0","7","36","52","63","60","42","448","477","48.43"
"566","Mikael Granlund","MIN","C, R","82","1221.3","10","22","19","3","32","76.19","127","7.87","11.88","218","166","131","53","5","19","14","7","7","0","0","16","34","46","85","131","52","463","507","47.73"
