"","Player","Team","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","MDCF","MDCA","MDCF%","MDGF","MDGA","MDGF%","LDCF","LDCA","LDCF%","LDGF","LDGA","LDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts","Neu. Zone Starts","Def. Zone Starts","On The Fly Starts","Off. Zone Start %","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"216","Andrew Cogliano","ANA","L","82","5.4333333333333","6","3","66.67","2","2","50.00","1","2","33.33","0","0","-","0.11","0.08","59.23","4","1","80.00","1","0","100.00","0","0","-","3","1","75.00","0","0","-","2","1","66.67","0","0","-","0.00","100.00","1.000","4","4","2","12","66.67","6","5","2","75.00"
"733","Andrew Copp","WPG","C","77","2.6333333333333","4","0","100.00","3","0","100.00","3","0","100.00","0","0","-","0.12","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","4","0","100.00","0","0","-","0.00","-","0.00","4","1","0","3","100.00","7","1","0","100.00"
"245","Andrew Desjardins","CHI","L","77","6.4","8","0","100.00","6","0","100.00","4","0","100.00","0","0","-","0.52","0","100.00","5","0","100.00","3","0","100.00","0","0","-","2","0","100.00","0","0","-","3","0","100.00","0","0","-","0.00","-","0.00","5","1","2","9","71.43","7","2","2","77.78"
"17","Andrew Ference","EDM","D","6","0.21666666666667","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","0","0","0","1","-","0","0","0","-"
"164","Andrew Ladd","CHI, WPG","L","78","211.45","377","30","92.63","268","24","91.78","191","20","90.52","25","4","86.21","23.1","1.7","93.15","158","17","90.29","71","7","91.03","11","2","84.62","87","10","89.69","9","2","81.82","200","9","95.69","4","0","100.00","13.09","80.00","0.931","130","24","1","52","99.24","207","44","8","96.28"
"286","Andrew MacDonald","PHI","D","28","21.216666666667","26","3","89.66","19","3","86.36","15","2","88.24","3","0","100.00","1.63","0.09","94.75","11","1","91.67","7","0","100.00","1","0","100.00","4","1","80.00","0","0","-","14","1","93.33","2","0","100.00","20.00","100.00","1.200","3","9","0","25","100.00","6","11","1","85.71"
"721","Andrew Miller","EDM","C","6","1.1166666666667","1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","0","0","-","0","0","-","-","-","-","0","0","1","1","0.00","0","0","1","0.00"
"585","Andrew Shaw","CHI","C","78","149.83333333333","233","18","92.83","174","17","91.10","133","13","91.10","17","2","89.47","15.83","1.62","90.72","116","13","89.92","49","9","84.48","7","1","87.50","67","4","94.37","7","0","100.00","111","3","97.37","3","0","100.00","12.78","84.62","0.974","75","26","2","78","97.40","117","35","4","96.69"
"587","Andrey Pedan","VAN","D","13","0.15","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","1","0","0","1","100.00","1","0","0","100.00"
"594","Andy Andreoff","L.A","L","60","5.5166666666667","12","0","100.00","9","0","100.00","4","0","100.00","0","0","-","0.69","0","100.00","6","0","100.00","2","0","100.00","0","0","-","4","0","100.00","0","0","-","6","0","100.00","0","0","-","0.00","-","0.00","3","2","1","10","75.00","3","2","1","75.00"
"249","Andy Greene","N.J","D","82","28.566666666667","32","10","76.19","29","10","74.36","22","10","68.75","5","2","71.43","2.77","1.02","73.07","22","4","84.62","10","2","83.33","4","1","80.00","12","2","85.71","0","0","-","9","4","69.23","1","0","100.00","22.73","80.00","1.027","12","10","0","42","100.00","20","14","4","83.33"
"554","Anthony Bitetto","NSH","D","28","2.1666666666667","1","1","50.00","1","1","50.00","1","1","50.00","0","0","-","0.07","0.02","77.20","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","0","0","-","0","0","-","0.00","100.00","1.000","0","0","0","3","-","0","0","0","-"
"726","Anthony Duclair","ARI","L","81","229.01666666667","382","56","87.21","284","52","84.52","197","39","83.47","22","4","84.62","26.27","4.36","85.77","197","28","87.56","96","12","88.89","11","3","78.57","101","16","86.32","7","1","87.50","167","14","92.27","4","0","100.00","11.17","89.74","1.009","107","33","4","98","96.40","192","54","13","93.66"
"765","Anthony Mantha","DET","R","10","19.5","35","3","92.11","26","2","92.86","20","2","90.91","6","0","100.00","2.82","0.04","98.52","24","1","96.00","10","0","100.00","2","0","100.00","14","1","93.33","2","0","100.00","10","1","90.91","2","0","100.00","30.00","100.00","1.300","13","1","0","11","100.00","18","3","0","100.00"
"317","Anthony Peluso","WPG","R","35","1.5","5","0","100.00","3","0","100.00","2","0","100.00","0","0","-","0.45","0","100.00","2","0","100.00","1","0","100.00","0","0","-","1","0","100.00","0","0","-","3","0","100.00","0","0","-","0.00","-","0.00","2","0","0","4","100.00","3","1","0","100.00"
"411","Antoine Roussel","DAL","L","80","34.75","55","6","90.16","31","3","91.18","22","2","91.67","3","0","100.00","2.75","0.11","96.04","28","2","93.33","4","0","100.00","2","0","100.00","24","2","92.31","1","0","100.00","25","3","89.29","0","0","-","13.64","100.00","1.136","18","9","3","35","85.71","29","14","4","87.88"
"54","Antoine Vermette","ARI","C","76","216.16666666667","358","50","87.75","250","44","85.03","187","36","83.86","25","8","75.76","23.5","5.22","81.81","161","28","85.19","73","17","81.11","13","7","65.00","88","11","88.89","5","0","100.00","184","12","93.88","7","0","100.00","13.37","77.78","0.911","119","31","0","82","100.00","193","49","7","96.50"
"428","Anton Lander","EDM","C","61","49.85","71","10","87.65","54","9","85.71","38","7","84.44","1","0","100.00","3.98","0.34","92.11","26","2","92.86","11","0","100.00","0","0","-","15","2","88.24","1","0","100.00","41","6","87.23","0","0","-","2.63","100.00","1.026","25","3","2","33","92.59","43","8","3","93.48"
"728","Anton Slepyshev","EDM","L","11","2.2333333333333","0","1","0.00","0","1","0.00","0","0","-","0","0","-","0","0.04","0.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","1","0.00","0","0","-","-","-","-","0","0","0","4","-","1","0","0","100.00"
"242","Anton Stralman","T.B","D","73","211.13333333333","268","45","85.62","206","40","83.74","143","31","82.18","20","4","83.33","16.02","2.49","86.55","132","28","82.50","46","9","83.64","11","3","78.57","86","19","81.90","5","1","83.33","133","10","93.01","4","0","100.00","13.99","87.10","1.011","103","26","3","42","97.17","190","44","7","96.45"
"211","Anze Kopitar","L.A","C","81","207.26666666667","427","32","93.03","318","20","94.08","214","15","93.45","25","2","92.59","27.59","1.36","95.30","197","12","94.26","78","3","96.30","7","0","100.00","119","9","92.97","4","0","100.00","215","16","93.07","14","1","93.33","11.68","86.67","0.983","117","18","5","27","95.90","213","29","11","95.09"
"283","Artem Anisimov","CHI","C","77","174.95","220","28","88.71","159","23","87.36","124","17","87.94","28","2","93.33","13.45","1.9","87.59","92","17","84.40","42","7","85.71","11","2","84.62","50","10","83.33","8","0","100.00","115","8","93.50","9","0","100.00","22.58","88.24","1.108","89","21","3","70","96.74","130","38","9","93.53"
"814","Artemi Panarin","CHI","L","80","227.65","321","38","89.42","242","35","87.36","180","26","87.38","38","3","92.68","22.32","3.24","87.34","139","18","88.54","61","7","89.71","17","2","89.47","78","11","87.64","11","0","100.00","170","13","92.90","10","0","100.00","21.11","88.46","1.096","122","25","2","67","98.39","201","44","7","96.63"
"523","Austin Watson","NSH","L","57","1.4666666666667","1","1","50.00","1","1","50.00","1","1","50.00","0","0","-","0.04","0.03","62.64","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","1","50.00","0","0","-","0.00","100.00","1.000","1","1","1","3","50.00","1","1","1","50.00"
"649","Barclay Goodrow","S.J","R","14","0.46666666666667","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0.02","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","0","0","1","5","0.00","0","0","1","0.00"
"36","Barret Jackman","NSH","D","73","1.25","1","1","50.00","0","1","0.00","0","1","0.00","0","0","-","0","0.04","0.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","0","1","0.00","0","0","-","-","100.00","1.00","1","1","0","4","100.00","1","1","0","100.00"
"518","Beau Bennett","PIT","R","33","46.716666666667","66","11","85.71","51","10","83.61","31","7","81.58","5","0","100.00","4.03","0.82","83.18","30","8","78.95","10","5","66.67","2","0","100.00","20","3","86.96","2","0","100.00","34","2","94.44","1","0","100.00","16.13","100.00","1.161","21","14","1","28","95.45","27","17","2","93.10"
"478","Ben Chiarot","WPG","D","70","3.6166666666667","5","2","71.43","2","2","50.00","2","1","66.67","0","0","-","0.14","0.16","46.60","1","2","33.33","0","1","0.00","0","0","-","1","1","50.00","0","0","-","2","0","100.00","0","0","-","0.00","100.00","1.000","3","0","1","3","75.00","4","0","1","80.00"
"713","Ben Hutton","VAN","D","75","170.95","239","48","83.28","188","41","82.10","129","31","80.63","16","5","76.19","15.57","2.7","85.20","117","27","81.25","55","14","79.71","12","2","85.71","62","13","82.67","3","1","75.00","111","15","88.10","1","2","33.33","12.40","83.87","0.963","78","14","9","79","89.66","119","25","15","88.81"
"295","Ben Lovejoy","PIT","D","66","5.5666666666667","5","1","83.33","4","0","100.00","2","0","100.00","0","0","-","0.25","0","100.00","3","0","100.00","0","0","-","0","0","-","3","0","100.00","0","0","-","2","1","66.67","0","0","-","0.00","-","0.00","6","4","2","13","75.00","6","5","3","66.67"
"403","Ben Smith","S.J, TOR","R","22","2","4","0","100.00","3","0","100.00","2","0","100.00","0","0","-","0.17","0","100.00","2","0","100.00","0","0","-","0","0","-","2","0","100.00","0","0","-","2","0","100.00","0","0","-","0.00","-","0.00","4","1","0","5","100.00","4","2","0","100.00"
"209","Benoit Pouliot","EDM","L","55","130.03333333333","227","19","92.28","165","17","90.66","114","14","89.06","18","1","94.74","16.22","1.34","92.35","125","10","92.59","67","6","91.78","10","0","100.00","58","4","93.55","5","0","100.00","85","7","92.39","3","1","75.00","15.79","92.86","1.086","72","13","3","58","96.00","105","23","7","93.75"
"174","Blake Comeau","COL","L","81","141.51666666667","195","28","87.44","140","24","85.37","104","21","83.20","15","2","88.24","12.88","1.5","89.56","77","10","88.51","41","7","85.42","9","2","81.82","36","3","92.31","1","0","100.00","108","8","93.10","5","0","100.00","14.42","90.48","1.049","65","10","6","78","91.55","111","18","7","94.07"
"583","Blake Pietila","N.J","L","7","2.25","2","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.06","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","2","1","1","1","66.67","2","1","1","66.67"
"165","Blake Wheeler","WPG","R","82","259.56666666667","433","49","89.83","319","44","87.88","219","32","87.25","26","3","89.66","28.16","3.67","88.48","201","30","87.01","92","19","82.88","11","2","84.62","109","11","90.83","8","1","88.89","217","11","95.18","6","0","100.00","11.87","90.63","1.025","136","22","0","54","100.00","262","43","11","95.97"
"755","Bo Horvat","VAN","C","82","147.01666666667","189","31","85.91","136","25","84.47","93","17","84.55","13","3","81.25","12.08","1.55","88.60","87","16","84.47","44","9","83.02","10","1","90.91","43","7","86.00","2","1","66.67","92","11","89.32","0","1","0.00","13.98","82.35","0.963","67","16","11","100","85.90","90","26","18","83.33"
"651","Bobby Farnham","N.J, PIT","R","53","2.6833333333333","1","1","50.00","0","1","0.00","0","1","0.00","0","0","-","0","0.12","0.00","0","1","0.00","0","1","0.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","100.00","1.00","5","2","0","9","100.00","5","3","1","83.33"
"207","Bobby Ryan","OTT","R","81","232.71666666667","392","44","89.91","277","38","87.94","180","26","87.38","21","3","87.50","22.31","2.87","88.60","175","24","87.94","61","12","83.56","6","2","75.00","114","12","90.48","8","0","100.00","207","13","94.09","7","0","100.00","11.67","88.46","1.001","116","25","3","51","97.48","219","40","11","95.22"
"607","Boone Jenner","CBJ","C","82","170.25","269","40","87.06","192","34","84.96","138","25","84.66","16","3","84.21","21.36","2.19","90.70","138","13","91.39","80","6","93.02","12","1","92.31","58","7","89.23","3","0","100.00","118","17","87.41","1","0","100.00","11.59","88.00","0.996","89","19","3","53","96.74","161","34","6","96.41"
"98","Boyd Gordon","ARI","C","65","2.65","1","1","50.00","0","1","0.00","0","1","0.00","0","0","-","0","0.07","0.00","1","1","50.00","0","0","-","0","0","-","1","1","50.00","0","0","-","0","0","-","0","0","-","-","100.00","1.00","2","0","1","10","66.67","2","0","1","66.67"
"248","Bracken Kearns","NYI","C","2","1.6","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","3","0","0","0","100.00","3","1","0","100.00"
"48","Brad Boyes","TOR","R","60","143.06666666667","313","29","91.52","226","22","91.13","150","20","88.24","13","3","81.25","21.39","1.23","94.55","167","11","93.82","69","4","94.52","5","1","83.33","98","7","93.33","5","1","83.33","140","11","92.72","2","1","66.67","8.67","85.00","0.937","90","15","3","55","96.77","135","22","11","92.47"
